reviews,label
"iiiiiiiihhh jelek bgt tipis, ga sesuai sama gambar bana nya tipis bgt kaya kulit bawang menerawang juga pula kecewa bgt sama toko nya jual barang yang ngerugiin konsumen ga lagi deh beli di toko ini, menang pekejing nya aja bagus tapi isi nya JELEK KAYA YANG PUNYA TOKO😠",0.0
"Modelnya jelek sih menurutku. Foto 1-3 itu kulot dr toko ini, foto 4-5 punyaku. Jatuhnya ini bukan kulot karna agak ngepress badan dan ngeliatin bentuk badan. lekukan di pinggul ku keliatan banget, sedangkan foto 4-5 ga keliatan. Terus lebar bawahnya kecil. Tinggi 157 tp ngatung di aku. Ga rekomen.",0.0
"Kecewa euy, kirain all size itu ukurannya gedeee... wkwkwkw.. ternyata M...",0.0
"Jelek kali,ngk sesuai ft,Bahan tipis,Merawang,kecil pula lagi,jdi keliatan kurusan",0.0
"Ini gk salah kirim kak ? Bahannya tipis bat terawang . Lebih kek celana tidur yaa tsaayy 
Kata nya All Size tapi di gue kek kecil bat pinggang. Mon maap ini mah yaa",0.0
Ga worth it untuk harga segitu terlalu kecil juga all size nya:(,0.0
"Celana harga 50rb berasa celana harga 10 ribuu, tipis nerawang, kecil, gantungg dan JELEK. Pertama kali belanja di toko ini bener2 kecewa g sesuai ekspektasi. Tokoh tidak amanah,👎👎👎👎👎👎👎👎👎👎👎👎",0.0
pokonya jelek barangnya dateng malah kecil bgt cukup di adik aku,0.0
Sdh di batalkan tapi di tolak alhasil ndk ke pakai tuh celana,0.0
Celana nya tipis dan di aku di tb 158 pendek bangetttt jdi ngatung,0.0
Bahan tipis🙄☹️karet sih kencang cuma buat BB 52 gak muat min☹️,0.0
"Bahan tipis, kecil pula, mengecewakan sekali.............",0.0
"Kayak bukan kulot yaaaa,agak kecewa,cuman gk papa deg",0.0
Terlalu kecil untuk ukuran L dan celana tidak wide leg,0.0
"Ternyata kekecilan bahannya juga merayang agak kecewa sih sama barang nya,barang nya juga cuma di taro di depan rumah padahal di rumah banyak orang",0.0
Kecewa celana y kecil buat ukuran BB 52 ga muat,0.0
"kepanjangan celananya
pantatnya sesak 
aku beli ukuran m
aku pendek dan gendut ternyata ueueueuue
sedih banget
aku harus beli ukuran apa biar ps euueueueue",0.0
"Sangatttt kecewa dg pengiriman ..!pakai salah kirim lagi,🤦kurirnya harus diberi Tau tuh..hsbdjdkwjehdbejwwjbdbqjajhdhdjsjwjjwjwjbd",0.0
"kak..ini sengaja..salah kirim apa gimana..??
Di label luar ukuran M tapi yg bner nya malah XL
Itu XL ukuran merk aslinya lho",0.0
Kecil bgtttt😭😭😭 untung cuma beli 1. Mana karetnya gak elastis huhu syg bgttt💔💔💔💔💔pdhl bb ku cuma 53kg tinggi jg cuma 160cm,0.0
"Warna sangat jauh berbeda, tolong untuk kedepannya diperhatikan lagi. Padahal udah dikasih note",0.0
Kecewa ukuran L tp kaya ukuran M. Kecil bgt. Bahannya tipis dan standar. ,0.0
"Karetnya ga terlalu melar ternyata jd rada susah masuk,tp jahitan rapi,bahan standart lah buat harga segitu",0.0
"Saya kecewa sama produknya, pinggangnya dijahit ketat dan bukan karet,gak bisa masuk ke pinggang,pisatnya juga terlalu kebawah jadi kalau melangkah dikit aja robekkk",0.0
"Di aku sempit... 
Berat aku 53 kg.. 
 katanya pinggang nya karet.. tapi pas di liat.. apaan ... GX ngaret .....di coba susah sekali masuk nya .",0.0
Sedikit kecewa ternyata ukuran size L dan XL itu sama ...awalnya beli L ternyata kecil order lagi ukuran XL sama juga kecil...entah salah d mananya ??? Bingung ngasih bintangnya juga ...klo kecepatan sampainya luar biasa..3 aja ya ..maaf loh min ,0.0
"Kecewa bangett dehh celana nya keeciill bangett padahal ambil ukuran XL , di coba di temenku yg biasa pake M aja pas banget.. wah parah sih 😭😭 padahal mau dipake kerja 😭😭😭",0.0
Bahan jelek banget jaitan ga rapih ukuran kekecilan pdhl mesen nomor 38 udh kaya nomor 36 kecilnye parah kecewa bgt Bru kali ini mesen di shope dapet barang jelek!!,0.0
Gakk sesuai sama yg di pesan saya minta UK 40 eh yg di krm malah UK 38 kecewa banget baru kali in belanja online sangat kecewa,0.0
"Maaf sblumnya apakah salah kirim produk kok gini banget padahal mah buat kado pacar katanya realfick,,,!? Sepatu nya gak ada box nya cmn di plastikin trus renyok karena gk ada pengaman nya trus ada yg robek di bagian samping lain kali bicara sesuai pakta ya mbak/pak kalau gini susah customer :(",0.0
"Pesannya CD hamil warna hitam 6 dan BH sepasang 1 warna hitam eh malah yg datang lain...
Parah sih mana pengirimannya lama",0.0
Pelayanan jelek parah. Padahal toko yg salah kirim barang. Tp malah nyalahin pembeli. gak di cek dlu. Setelah minta video unboxing ga ada kabar. Bkin emosi aja. Br kali ini belanja di toko ga jelas dan ruwet.,0.0
"Udah 2 kali beli disini baru kali ini kecewa, yg diminta warna hitam tapi datangnya cream. Kalau emang stock warna hitam habis tolong dihapus aja dipilihan menunya jd kita bs pilih warna lain seller. Terimakasih",0.0
"3x pembelian disini : hanya sekali yg bener size dan warna nya! 😭 -  order pertama kali salah warna size bener, orderan kedua bener semua, orderan ketiga warnanya bener sizenya kegedean 🥲.",0.0
"pilih abu2 yg dikirim pink, kalo stoknya kosong besok2 info dulu yaa jangan asal kirim",0.0
"PENGIRIMANNYA SANGAT LAMA, SAYA CHAT 3 HARI KEMUDIAN BARU MAU DIPICKUP. GA AKAN BELI LAGI DISINI KECEWAAAA",0.0
yg dipesan pinggang karet yg dikirim lain pelayanan buruk 👎lain kali kalau mau kirim pesanan liat dulu apa yg dipesan jgn asal kirim aja  kalau mmg tdk ada yg di pesan konfirmasi biar konsumen tdk kecewa.,0.0
"Saya pesan hitam polos kancing hitam, kok yg dtg lain. Merek lain. Gak amanah toko ini, klau gak ada stok bilang jngan di ganti brg lain.",0.0
"Pengiriman nya lama, karena toko nya lama ngasih barang ke kurir nyaa, parahh sih, tp kwalita baju nya ok sih",0.0
"Warna gak sesuai bukan Lilac lebih keabu2, padahal warna pesen Lilac buat kembaran warna sama keluarga , pengemasan agak lama karena lebaran, agak kecewa sedikit, bahan okelah",0.0
"it will be my first and last time order disini.
- Kemeja yang datang , salah ukuran.
pesennya ukuran M eh yang datang malah L.
 - Salah satu kemeja nya Robek🤦🏻 yang warna hitam.
dan ortu saya pun jaitin /nambal lagi.

rugi bgt bgt , untungnya kakek saya mau beli yg saya padahal saya mau refund.",0.0
"Shoppe mall embel2 doang kualitas apaan kek baju pasar ususnya banyak blm di potong ada sobekan tambah lg ukuran m kayak ukuran xl 🤦 kecewa dah pokoknya , gak recomend buat yg lain 
Packing nya jga lama bgt",0.0
Mengecewakan Sekali Pesan dengan Tamgan Panjang Tapi datang dengan Tangan Pendek😭,0.0
"Ini gimana? Sudah masalah pengiriman hampir 2 minggu baru sampai, saya pesan M malah dikirim L",0.0
Salah kirim euy.. Gue pesen kemeja batik yg mana elu kirim nya yg beda! Plis atuh euy fokus ai keur ngirim barang th nyaho jauh malikeun na deui jaba di Sulawesi... Dda aing th meuli lain menta!!! Kecewa pisan ku pelayanan penjual tokonya!,0.0
"Kurangsuka sama kainnya, kasar, sma nerawang bangett kiranya aku tuh kain katunx itu kek yg biasa aja taunya ini kayk katun rami gitu. ",0.0
"Kecewa berat, barang bolong bekas rokok.. 
seller nya gmna ini.. yg beginian jangan d kirim dong jdi merusak citra seller nya kan..",0.0
"PESEN APA YANG DIKIRIM UKURAN APA, KECEWA PAKE BANGET, CHAT ADMINNYA 1 X 24 JAM CHAT GA DI RESPON SAMA SEKALI",0.0
Kecepatan pengiriman sangat baik...produk sesuai dengan harganya..╭☺╮ ŧέƞģǩўμ ╭☺╮ ,1.0
"Bahan nya adem dan super lembut banget, ini mah bagus baget.
Bahan nya adem dan super lembut banget, ini mah bagus baget.
Bahan nya adem dan super lembut banget, ini mah bagus baget.
Bahan nya adem dan super lembut banget, ini mah bagus baget.",1.0
Alhamdulillah realpict bagus bgt bahan'a tebel halus.. Memuaskan bgt poko'a.. Toko'a amanah pisan 👍👍 Tks all 🙏,1.0
"Cakep tannya..
Bahannya oke.
Harga dapat promo..
Cakep pokoknyya dah",1.0
"bagus bahan ny tebel ori warna nya juga cantik, suka deh bakal langganan dsini",1.0
👐👐Allahmdullilah Akhrinya baju Muslim koko sampai juga Di rumah.. Amanah banget sukses kurirnya Sophie ,1.0
"Bahan nya bagus dan adem dipake, warna nya juga bagus, pengiriman jg cepat",1.0
"Alhamdulillah udah sampe
Suka bahannya adem jstuh banget dibadan nurut 
Buat dipasangin sama kulot atau rok cucok
Makasiiih",1.0
Kainya bgus tipis sih tpi gk nerawang bnget bhnya adem gk pnas sukaaaaaaa bnget jaitanya rapi pengataran jgk cepat bgusssssss dah,1.0
"Kualitas prduk sangat baik,kecepatan pengriman sangat baik,semoga memebrikan terbaik, makasih kakak",1.0
"Barang bagus pengiriman cepatt makasiihh ,,,",1.0
Next order lagi kak.bahan cakep murah tp kulaitas oke banget lah,1.0
"Bahannya bagus dan surprisingly ga kepanjangan buat aku yg TB 149cm agak ketat dibagian panggul tapi masih nyaman dipakenya. Makasih seller, cepet bgt sampenya hehe",1.0
"Barang nya ok banget,, bagus sesuai harga,,respon nya cepat pengiriman nya juga cepat,, semoga dipakai ny awet .. Terimakasih seller",1.0
"Barangnya realpict semua aman, minusnya cuma di kacamatanya yg 1 agak penyok yg photocromicnya gak berubah warna, yg agak keemasan aman buat kacamatanya. Yg lain juga aman cuma minus diitu aja, tapi semuanya gak ada cacat selain kacamata. Semoga bisa jadi langganan dan next time order lagi🥰🥰",1.0
"Dr beberapa item yg diterima ini paling ga sesuai ekspektasi si, mmg ada harga ada rupa tp dibanding sama 2jam lain yg di order not worth to buy, warna cenderung ke cream, panel buat adjust patah, gbsa di adjust atur ulang waktu, meski jam nya nyala,",0.0
"Suka banget kualitas bagus, barang sesuai, hanya kebesaran di pinggang kirain bakal sesuai karena kemarin no29 kekecilan ternyata 30 kebesaran banget",1.0
"Alhamdulillah trimakasih kak din
Trimakasih admin admin
Trimakasih shopeee
Pokokx barangx mantullllllll 😍😍🤗🤗",1.0
Pngrmn cpt.bahan sesuai harga.,1.0
"Bagus bangetttt, pengemasan dan pengiriman cepet banget, wort it sih dengan harga segitu..
Itu di aku aga kebesaran dkit, pdhal biasanya aku no 30 untuk BB 158/52",1.0
"Bagus, pengiriman cepat, nyaman dipake 👍🏻
Dus penyok, gapapa, yg penting isinya masih bagus 😊",1.0
"Bahannya lembut pol melebihi ekspektasi
Warnanya juga cantik banget sesuai gambar
Suka banget sama modelnya cuman sayang lengannya cuman 40cm jadi perlu pake manset dalemnya, coba dong dibuat versi lengen panjangnya :(",1.0
bagus banget buseettt😭😭😭❤️❤️🥰🥰😍😍😍😍🤸🤸,1.0
"Udah order 2 kali disini, bajunya sesuai dengan pesanan, pengemasan nya juga cepet, puassss pokoknyaaaaaaaaa",1.0
Terima kasih paketnya sudah nyampe dgn kemasan yg baik... produk sesuai dengan gambar yang ada...saya sangat menyukainya,1.0
"Alhamdulillah celanaya muat, kirain bakal kekecilan baguss",1.0
"Bagus bgt celana nya, harga murah kwalitas okee, GK nyesel pkoknya order disini",1.0
"Barang bagus, pengiriman lumayan cepet.
Semoga selalu amanah.",1.0
"pengiriman cepett bgtt, baju nya sesuai ekspetasi ga ngecewain pokonyaa. next pgn order warna lain",1.0
"Aaaaaa nyaman bngttt sumpahhh, nyesel cuman beli 1 pengennya si beli 5 tapi takut jelekkk ehhh malah bagus bangtt semoga awet ga cepet bolong si yaaa😊
Makasiiii selerrrr",1.0
Bagus barang realpict aku syuka tokonya amanah terimakasih,1.0
Keren,1.0
"Bagus banget kacamata nya, kuat juga kokoh harga terjangkau",1.0
Bagus banget worth it pas banget dikakiku nyaman dipakenya ... sukaaa,1.0
terima kasih...sesuai pesann bagus .intinya sesuai warnaya.,1.0
"alhamdulillah pengiriman nya cepet bgt, semoga nyaman di pake",1.0
"Bagus dengan harga murah dapet kulot kekinianan, bahannya juga agak tebal ga terlalu tipis. Pengiriman lumayan cepat",1.0
"Seller fast resp dan dapat diandalkan karena pesanan benar-benar dijaga privasinya. Produk sesuai dengan gambar dan keterangan. Puas bgt. Semoga bisa langganan disini. Thx seller, sukses selalu🥰",1.0
"Beli karena baca reviewnya yg pada bilang bahannya enak. Begitu ku terima, ternyata bahannya biasa aja. Cenderung panas dan jatuhnya tidak seperti di foto. Apakah saya dapat barang yg salah hehe? Kasih bintang 4 untuk pelayanannya yg cepat. Tapi bintang 3 untuk bahan celananya.",0.0
Wow....keren sepatunya trm ksh shoppe dan kurirnya baik sekali,1.0
"Produk sudah datang dengan baik dan aman, bahan enak tebal juga terima kasih",1.0
Rekomended!!!!! Bagusss aku suka.. makasih admin,1.0
Beli kedua kali nya karena bahan nya bagus banget dan enak banget d pake Nyaaa,1.0
"Seneng banget akhirnya sampe dan kualitasnya bagus bangeeeet, adem bahannya. Next time order lagi disini",1.0
"Barang sudah sampai, selalu sebagus itu dong gapernah kecewaaaaa maa syaa Allah😍
Terimakasih seller semoga lancar selalu usahanya aamiin 🤲🏻",1.0
"Barang g mengecewakan
Puas bgt
Pengiriman juga cpet
Insyaallah langganan lagi dech
Maaf g ad ft asli
Yg asli udah di bawa yg punya 🙏",1.0
"pengiriman cepat, bahannya adem, yang putih agak nerawang harus pake daleman, thankyou seller",1.0
Bagus bangettt,1.0
bagus bgt,1.0
"Produk berkualitas, harga terjangkau. Pengemasan aman",1.0
"Bagus pake banget, sesuai size juga, tokonya amanah, thankyou seller, thankyou kurir",1.0
Soalnya barangnya bagus aku klu order ngga pernah zonk,1.0
ahshshahhhsha bagus bgt pls sy kira tidk sbgus itu trnytaaaaa bgs bgt cugggg jfdghhaaaaaaaahhhhhhhh,1.0
Bagus pas di kaki dapat gratis kaos kaki juga terima kasihhh,1.0
"aaa bagus bgt😭 size jg pas di kaki kuuu, ku kira ga bakal sebagus ini, ternyata bagus bgt😭 btw, thankyou kak💕",1.0
"Alhamdulillah paketnya sudah sampai,bahannya tipis sesuai dengan harganya ..",1.0
Paket sudah sampai dengan selamat dan rapih terimakasih seller,1.0
"Bagus bahan tas nya pengiriman juga cepat, pokoknya puas deh",1.0
makasihbagus puas heheh makasihmaaf ga sesuai hfls i si to go di up up go di so do Suhardi seep xx cyber crush V6 urus tuh Yung,1.0
Alhamdulillah barang sudah sampai.....Packing rapi..... Pengiriman cepat..... Harga murce sekali .... Bahan tebal... ,1.0
"pemesanan kedua, pkkny langganan deh. bagi yang suka pakai seamless cd, ini rekomen bgt!",1.0
"Alhamdulillah sukaa 🥰 produk bagus, bahan denim nya lembut gak ada serabut serabut nya 👍
Cuma agak kepanjangan dikit TB aku 155 BB nya 150",1.0
"bagus bgt parah bukan maen, worth it sih inima udah bagus banget",1.0
Sesuai gambar bagus bnget rekomended untuk harga segitu mantsp,1.0
"Udah sampee, baguss bangett, bahannya adem jatuh gitu, cmn agak dkit gantung di aku nii pdhl dh ambil ukuran L, tapi puas la pas dengan harga sgitu",1.0
"Bagus banget, sesuai dengan pilihan, pengiriman cepat !!! Thank you kak ❤️❤️❤️",1.0
"Harga murah 
Kualitasnya top markotop",1.0
"Jeans nya bagus sii, tp di gambar kan bawahnya biasa ko pas dateng bawahnya sobek² begini sii",1.0
"Mantep barang sesuai pesanan, pengemasan sm pengiriman cpt bgtsih mantul",1.0
"pesanan mendarat dengan aman, bahan lembut 
thanks seller :))",1.0
"kualitas produk sangat baik dengan harga murah segitu, pengirimannya juga cepat banget, penjual fast respon, next bakal order lagi sih",1.0
"Bahan produk sangat baikk , suka sekli kak nnti next order lagi",1.0
"bahannya lembut dan adem, nyaman dipakai, banyak varian warna pengirimannya cepet.. thanks seller:)",1.0
"Tidak ada kekurangan , semoga muat&nyaman selama masa kehamilan
Pengemasan sedikit lama...mungkin krn sangat teliti& dicek berulang biar pelanggan puas
Terimakasih👍🏻",1.0
Bagus...,1.0
"Barang sdh mendarat. Kualitas
Bagus. Pengiriman sesuai estimasi..",1.0
"Seriusan ini mah emang bagus, bahannya dingin, gk gampang kusut, ukuran pas banget di bb 55kg, panjang baju juga ok. Nyesel cm beli 1, hihi
💕💕",1.0
Alhamdulillah Uda sampai semua bagus smua tanpa kurang satu pun..terimakasih kak ,1.0
Terimakasih seller barang nyampe karna packing aman dan customer suka hehe thank u yaaaaa,1.0
"Harga murah barang sesuai dengan harga, ada yg bagian lepas jahitannya
Maaf foto TDK sesuai dngan barang",0.0
"Terimakasih banyak kaa barangnya sudah sampaai 😍😍❤️ bahannya adem sekali, dan penjual ngasih alternatif warna kalau warna yang dipengenin ternyata hbis.. nanti akan repeat order lagii",1.0
"Dgn harga segitu menurut sya murah banget, krna bahan'a tebal dan juga enak dipakai, untuk bb 59 mnurut sya agak sdikit longgar d bagian pinggang,tp d paha ngepas,krna lg hamil juga saat ini😁,trimakasih seller",1.0
"Bahannya adem
Bagus, saya pake ukuran XXL dan alhamdulillah pas",1.0
"Alhamdulillah terimakasih kak ,smga berkah, Sehat terus, sukses buat jualan nya Aamiin Yaa Rabbal'alamiin 🤲🏻🤲🏻",1.0
"saya sering beli dtoko ini karena produknya bagus harganya murah juga terjangkau,pokoknya ga nyesel beli dsini,recomended bgt",1.0
Sepatunya bagus bahannya lumayan walau kegedean dikit gpp lah next time belanja lagi,1.0
"Kualitas produk baik.
Harga sangat baik.
Kecepatan pengiriman baik.
Maaf video tidak semuai.",1.0
"Kualitas produk sangat baik, produk original, harga produk sangat baik, kecepatan pengemasan dan  pengiriminan sangat baik dan cepat, respon penjual sangat baik...",1.0
"Cakep tas nya😘harga murah,agak lama pengiriman nya.thanks..",1.0
"Benar-benar real pick, Bagus bangett,, ini sudah yg ke 3 kali memesan, terimakasihh yaa,, semoga pelanggan aku suka😊",1.0
"sepatunya pas, bagussss, saya suka, pengiriman juga cepat...",1.0
Baguuusss makasiihh yaa ... Packing aman rapi...❤️❤️😍😍😍😍,1.0
Bagus babget nggk nyesel beli disini kapan2 order lagi kurir ramah banget😂😂,1.0
"Alhamdulillah barang sudah sampai...
Kualitas produk mantabsss jiwa
Pengiriman cepat
Thanks boskuuuu",1.0
Kualitas produk sangat baik produk original harga produk sangat baikp,1.0
"Bagussssss, pokoknya baguss mantappp, harga the best, bagus",1.0
bagus,1.0
Keren pas banget diaku sesuai pseanan,1.0
Barangnya bagus. Pengemasan standar lah. Pengiriman cepat,1.0
"Paketnya sudah datang
Semua sesuai pesanan
Tasnya bagus sekali bagus ....
Terimakasih",1.0
Paketan sudah sampai Alhamdulillah.. pengiriman ternyata cepet.. udah langganan di toko ini .. terimakasih kak .. sukses selalu dan menjaga kualitas barangnya selalu..,1.0
"Alhamdupillah pesanan sampai & Barang bagus,,, spt free kaos kaki.",1.0
"Bahan ok lh, tp maaf ya min, sayang ada yg robek quality control nya ga ada kayanya klo smpe sobek gini, bintang 5 buat bisa lebih baik lg tokonya",0.0
bagus sesuai harga. terimakasih,1.0
Selalu puas belnja d sni dtgx sesuai d pajang kalau bsa ksih bnos yaaqch soalx saya bnyk banget belnja tassss d sniiiiii,1.0
"Bagus banget sepatunya realpict cuma minus kardus aja sih, alhamdulilah mendarat dg selamat. Sepatunya nyaman di pakai, solnya juga empuk. Semoga awet yaa.. terima kasih seller.",1.0
Terimakasih barang sudah saya terima dengan kondisi yg baik,1.0
"Makasiiiiiiiiiihhhhhhh yg penting amanah brg yg dtg sesuai jumlahx, sesuai motifx.",1.0
Recomended bahan lembut dan adem pengiriman juga cepat 😍,1.0
"paketnya sdh sampai,  sesuai pesanan. semoga anaknya suka dan cukup. terima kasih boss, next order lg.",1.0
"Barang sesuai pesanan, pengiriman cepat, semua ok, terima kasih",1.0
Bagus banget barangnya ini di toko2 masih 150rb an tapi disini murah tapi kualitas oke bgtt,1.0
Kualitas barang bagus,1.0
Makasih bagus bangett,1.0
"Bahan bagus real pict , god job smoga selalu amanah ",1.0
"Hai hai
Terima kasih hijab nya cantik
Engga nyesel beli sini
Enak banget
Sorry baru kasih ulasan",1.0
"Bahan sesuai harga...
Lumayan buat ganti sehari hari",1.0
Sangat bagus,1.0
"Terima kasih atas pelayanan yg luar biasa, orderan belum sampai 2 menit langsung di proses, pas minta dicancel karna double order- katanya sdh d order kembali jg
Luar biasa,, Utk itu anda pantas penghargaan setinggi2nya, ya bintang dilangit, mudahan pemilik toko bs cari rejeki yg lebih baik lg",1.0
"setiap belanja selalu ada saj belanja selalu ada saja barang yg tidak dikirim
tidak jujur
Kadangana sempat vidio unboxing karna toko lain jujur semua saya pikir toko ini jujur juga ternyata tidak jujur sama sekali
selalu ada barang yg kurang dikirimnya
Buat jera, tidak akn saya order ketoko ini lagi",0.0
Alhamdulillah baju dah nyampe dan kualitas produk nya bagus bangat 😊,1.0
Sampai dengan selamat overall bagus ga ada kurang hehe thx. ,1.0
Psn kmren nyampe HR ni sumpah cepet bgt aku psn ukiran XL Alhamdulillah pas bgt makasi kaka,1.0
Suka banget bahanya bagusssssssssssssssssssssssssssss,1.0
"Pengirimann sngt cepattt. .
Sellernya fast responnn..
Ramah bgt penjualnya baik ht. 
Barang real picture
Harga sgt baik ...
Pertahankan ya kak kualitas.  Smoga jaya selaluu 😍
Ga ush ragu blanja ditoko ini.  .
Recomend...
Next order lagi...",1.0
"Kualitas produk yang baik, produk original, harga produk baik",1.0
"Mantap sesuai dgn gambar, sukses selalu ",1.0
Makasih bagus banget brg gakafaayang salah realpict suka bgt thx u kakak pengrimana cpt bangett,1.0
"Bagus banget gaeesss 🥰🥰🥰🥰🥰🥰🥰🥰🥰 real pict,,, pengiriman cepat,,next order lagi............... ,......",1.0
"Subhanallah bagus bangetttty, bahannya enak ihhhhh😍 fix inimah langganan murah nyaman dipakenya, wkwk jadi terhura😍 semoga lancar usahanya",1.0
"baru pertm kali order , brng nya lengkap semua , dan bgus bnget , pelanggan ku suka smua , , pengiriman nya cpt , dan pengemasan nya super rapi dan aman , sukses trus yah kak , , prthnkn kualitas brng nya , , , , , , , , next order lagi , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,",1.0
Alhamdulillah barang sesuai,1.0
"Dukuh bajunya bagus banget..
Bahannya jg adem
Suka bgt
Makasih buat toko ini
Pengiriman juga cpt bgt
Kirai pas gajian eh rupanya lebih cpt dr gajian😁",1.0
"Barang sudah sampai dengan baik dan pengiriman cepat, maaf terlambat",1.0
"Suka sekali dengan produknya, item nya the best, kainnya juga nyaman d pakai.
Pengen pesan lg😁",1.0
"Produk sangat bagus, nyaman dipakai, semoga saja awet dan tahan lama",1.0
"Mantap barangnya pengiriman lebih cepat, maksih ya",1.0
"Pengirim super cepat banget belum 24 jam kali yaa paket udah dateng, untuk bahan suka banget adem nyaman pas dipake, the real kulot premium sih the best lah pokoknya.",1.0
Alhamdulillah barang sampai sesuai pesanan,1.0
"Overall bagus sih ya untuk harga segini. Tapi untuk size yang sama (M) kok bisa beda cutting. Size M warna hijau beda cutting lengan nya dengan size M warna hitam. Yang warna hijau lebar dan pendek, sedangkan warna hitam lebih panjang. Mungkin bisa dipastikan dan dicek lagi pas proses produksinya. ",0.0
"Pokoknya recoment bnget, bahannya bagus mudah di bentuk, is the bestlh",1.0
"produknya bagus, sesuai sama gambar banget gitu, hahahah kirain uk 28 kegedean di kaki gw, ternyata pas
biasanya uk 27 kalau beli sepatu gitu, 
intinya di toko ini barangnya bagus harganya juga terjangkau gitu, engga nyesel kok kalau beli disini",1.0
"Barang sangat bagus, ngga nyesel belanja di sini, packingnya juga rapih banget pengiriman lumayan cepat",1.0
"Bahan bagus, suka banget. Enak dipakai, cocok dipakai untuk jalan²",1.0
"Alhamdulillah barangnya bagus ,,, sesuai dengan picture 👍 pokonya ia the best 👍👍 maaf gak sempet foto , udah di ambil 🙏",1.0
kualitas produk sangat baik kecepatan pengiriman sangat cepat,1.0
"Bagus, sesuai gambar dan deskripsi
Mkshhhh sellererrrrr😍",1.0
"Baguss bangett barangnyaa pokoknya recommendded deh gak nyesel belanja disini barang memuaskan, sukakkkk",1.0
Bagus lahh buat harga segitu mahhh... Murah bangett... Pengiriman juga cepet bangett... Makasih,1.0
Terima kasih barang sudah sampai sesuai ukuran dan seesuai gambar bagus terima kasih ya,1.0
Mantapp realpicttt bangttt tapi pengemasan nya cuman plastik aja ku kira pake kardus tapi nda papa bagus polll,1.0
"Suka bgt sama tasnya, ga kayak tas local. Keren parah pokoknyaaaaa. Suka bgt sama tasnya, ga kayak tas local. Keren parah pokoknyaaaaa. Suka bgt sama tasnya, ga kayak tas local. Keren parah pokoknyaaaaa. 
Suka bgt sama tasnya, ga kayak tas local. Keren parah pokoknyaaaaa. Suka bgt sama tasnya, ga ka",1.0
kualitas produk sangat baik. produk original. harga produk sangat baik.,1.0
"Barang udah sampai dg selamat, mantul banget dah bajunya sesuai gambar lembut tebal halus pokoknya enak d pakai makasih tokonya yg sll amanah, semoga tambah laris, dan juga kurir nya yg ramah.",1.0
